title,price,shipping,mods,date,status,preview,rCost
"Funko Pop Tarfful, Unhooded Emperor and Utapau Clone Trooper - 3-Pack Brand New",9.99,5.99,POSITIVE,"Jan 28, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/0FIAAOSwdIpcSHWM/s-l225.jpg,16
Funko Pop Whiplash vs Iron Man Movie Moments Marvel Collector Corps Exclusive Brand New,20.99,11.20,POSITIVE,"Jan 28, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/x0gAAOSwIAJcA0AF/s-l225.jpg,32
King Arthur Black Knight Flesh Wound Funko Pop Entertainment Earth Exclusive Brand New,49.99,7.99,STRIKETHROUGH POSITIVE,"Jan 28, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/UdcAAOSwV0NcTiwX/s-l225.jpg,58
Funko Pop! RIVERDALE Vinyl Figures ARCHIE ANDREWS #586 NEW Brand New,12.88,0,STRIKETHROUGH POSITIVE,"Jan 28, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/p84AAOSw4F9cThWE/s-l225.jpg,13
Funko Pop! Captain Marvel Glowing Hands Glow in the Dark #432 Walmart Exclusive Brand New,21.98,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,22
Funko Pop CW Riverdale Betty Cooper #587 Hot Topic Pre-Release Box NM condition Brand New,15.88,0,STRIKETHROUGH POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,16
Funko Pop Harry Potter With Sorting Hat Barnes And Noble Exclusive Brand New,25.00,4.53,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,30
Funko Pop! Marvel Avengers Infinity War Thanos Limited Edition Figurine #296 Brand New,21.50,3.96,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,26
DC Super Heroes Plastic Man Legion Of Collectors Funko Pop! Brand New,5.90,7.50,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,14
FUNKO POP: MARVEL: UNMASKED CAPTAIN AMERICA #06 bobble-head ~ EXCLUSIVE ~ MIB ,47.75,4.25,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,52
LILO AND STITCH THE RED ONE FUNKO POP RIDES DISNEY BOX LUNCH EXCLUSIVE FIGURE ,21.98,16.17,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,38
HARRY POTTER ENTERING PLATFORM 9 3/4 FUNKO POP MOVIE MOMENTS BOX LUNCH EXCLUSIVE ,24.98,16.17,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,41
Funko Pop Disney: Mickey Mouse 90Th Firefighter Mickey 427 32185 In stock Brand New,9.95,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,10
Funko Pop! | Mickey’s 90th Anniversary | Apprentice Mickey | Vinyl Figure #426 Brand New,10.95,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,11
Funko Pop! Avengers Infinity War Iron Spider Unmasked Box Lunch Exclusive Brand New,12.96,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,13
Funko Pop Sesame Street #08 Elmo (Flocked) Barnes & Noble Exclusive *No Box Pre-Owned,20.00,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,20
Funko POP! Sesame Street BIG BIRD Vinyl Figure #10 Vaulted Retired Pre-Owned,12.99,5.25,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,18
Funko POP! Pennywise 543 Amazon Exclusive MINT Brand New,18.99,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,19
Funko pop Garnet  Hot Topic Exclusive Steven Universe #86 +PROTECTOR NEAR MINT Brand New,28.00,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,28
Marvel Collector Corps Squirrel Girl Funko Pop! Brand New,13.50,7.50,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,22
"Funko Pop Lot Chase, Exclusive, Limited, Rare, 150 Pops Brand New",1095.00,60.00,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,1155
Funko POP Steve Trevor Brand New,4.00,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,4
Star Wars Funko Pop Smugglers Bounty Boba Fett Luggage Bag Tag NEW IN HAND! Brand New,8.99,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,9
Funko POP! Conan As Ant-Man #16 2018 SDCC Exclusive W/ Pop Protector Brand New,59.99,5.50,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,66
Funko POP! Lebron James #53 Fanatics Exclusive Purple Jersey Los Angeles Lakers Brand New,16.51,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,17
FUNKO POP: GAMES MINECRAFT: TUXEDO CAT #332 ~ CHASE LIMITED EDITION ~ MIB ,8.58,4.25,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,13
Funko Pop Disney Kingdom Hearts Unhooded Organization 13 Mickey Mouse SDCC Share Brand New,5.00,4.81,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,10
Funko Pop Books The Grinch #14 Flocked Box Lunch Exclusive With Roast Brand New,13.88,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,14
12 Funko Pop Lot Including Notorious BIG Beetlejuice Strange Ralph Brand New,154.99,13.40,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,168
Funko Pop Freddy Funko Make A Wish LE 5000 Brand New,33.00,8.00,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,41
funko pop ursula diamond Pre-Owned,20.50,4.39,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,24
Funko Pop Ancient Magus Bride Elias CrunchyRoll #345 Hot Topic Figure Box Brand New,12.99,4.53,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,18
Funko Pop! DISNEY TALESPIN BALOO #441 FLOCKED TARGET EXCLUSIVE Brand New,9.99,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,10
NYCC NOTORIOUS B.I.G. 2018 FUNKO POP! EXCLUSIVE BIGGIE CROWN #82 Brand New,32.00,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,32
DC Super Heroes Lex Luthor Legion Of Collectors Funko Pop! Brand New,6.50,7.50,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,14
Funko Pop! Animation Rick And Morty: Jerry # 302 Vinyl Figure New In Box Brand New,8.88,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,9
**PREORDER w/ SOFT PROTECTOR** Funko Pop! Peep Purple Funko Shop Exclusive Brand New,35.00,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,35
Funko Pop Fortnite Red-Nosed Raider And Crackshot Bundle (Exclusive) Brand New,36.00,7.35,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,43
all might gitd funko pop Brand New,160.00,4.57,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,165
Funko Pop Super Saiyan Vegito AAA Anime Exclusive  Brand New,18.00,4.53,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,23
Funko Pop! Ad Icons Flocked Geoffrey the Giraffe #12 Toys R Us Exclusive Brand New,39.00,8.20,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,47
Funko Pop #14 Rebel Pilot Conan O'Brien TBS SDCC 2018 San Diego Exclusive Brand New,45.98,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,46
X-Files Fox Mulder Funko Pop Brand New,36.00,4.39,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,40
Funko Pop! 2018 Conan as Ant-Man ANTMAN and WASP 16 Brand New,69.99,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,70
Funko Pop! Animation: Rick & Morty Teacher Rick 439 35590 In stock Brand New,9.98,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,10
Funko Pop! Vinyl - Morty - Blips and Chitz (417) Brand New,12.00,6.57,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,19
Funko Pop Marvel Squirrel Girl Collector Corps Exclusive Brand New,16.50,4.53,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,21
Marvel Collector Corps Squirrel Girl Funko Pop! Brand New,13.50,7.50,POSITIVE,"Jan 28, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/AGgAAOSwO-pcRhR5/s-l225.jpg,22
"Funko Pop Lot Chase, Exclusive, Limited, Rare, 150 Pops Brand New",1095.00,60.00,POSITIVE,"Jan 28, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/A8gAAOSw7MNcRg99/s-l225.jpg,1155
Funko POP Steve Trevor Brand New,4.00,0,POSITIVE,"Jan 28, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/lj8AAOSwxFVcSLds/s-l225.jpg,4
Star Wars Funko Pop Smugglers Bounty Boba Fett Luggage Bag Tag NEW IN HAND! Brand New,8.99,0,POSITIVE,"Jan 28, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/9pUAAOSwektcMUpx/s-l225.jpg,9
Funko POP! Conan As Ant-Man #16 2018 SDCC Exclusive W/ Pop Protector Brand New,59.99,5.50,POSITIVE,"Jan 28, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/i78AAOSw8JZbvp6W/s-l225.jpg,66
Funko POP! Lebron James #53 Fanatics Exclusive Purple Jersey Los Angeles Lakers Brand New,16.51,0,POSITIVE,"Jan 28, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/rUsAAOSwjQVcSLe9/s-l225.jpg,17
FUNKO POP: GAMES MINECRAFT: TUXEDO CAT #332 ~ CHASE LIMITED EDITION ~ MIB ,8.58,4.25,POSITIVE,"Jan 28, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/mDMAAOSwcf9cQh~A/s-l225.jpg,13
Funko Pop Disney Kingdom Hearts Unhooded Organization 13 Mickey Mouse SDCC Share Brand New,5.00,4.81,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,10
Funko Pop Books The Grinch #14 Flocked Box Lunch Exclusive With Roast Brand New,13.88,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,14
12 Funko Pop Lot Including Notorious BIG Beetlejuice Strange Ralph Brand New,154.99,13.40,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,168
Funko Pop Freddy Funko Make A Wish LE 5000 Brand New,33.00,8.00,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,41
funko pop ursula diamond Pre-Owned,20.50,4.39,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,24
Funko Pop Ancient Magus Bride Elias CrunchyRoll #345 Hot Topic Figure Box Brand New,12.99,4.53,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,18
Funko Pop! DISNEY TALESPIN BALOO #441 FLOCKED TARGET EXCLUSIVE Brand New,9.99,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,10
NYCC NOTORIOUS B.I.G. 2018 FUNKO POP! EXCLUSIVE BIGGIE CROWN #82 Brand New,32.00,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,32
DC Super Heroes Lex Luthor Legion Of Collectors Funko Pop! Brand New,6.50,7.50,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,14
Funko Pop! Animation Rick And Morty: Jerry # 302 Vinyl Figure New In Box Brand New,8.88,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,9
**PREORDER w/ SOFT PROTECTOR** Funko Pop! Peep Purple Funko Shop Exclusive Brand New,35.00,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,35
Funko Pop Fortnite Red-Nosed Raider And Crackshot Bundle (Exclusive) Brand New,36.00,7.35,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,43
all might gitd funko pop Brand New,160.00,4.57,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,165
Funko Pop Super Saiyan Vegito AAA Anime Exclusive  Brand New,18.00,4.53,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,23
Funko Pop! Ad Icons Flocked Geoffrey the Giraffe #12 Toys R Us Exclusive Brand New,39.00,8.20,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,47
Funko Pop #14 Rebel Pilot Conan O'Brien TBS SDCC 2018 San Diego Exclusive Brand New,45.98,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,46
X-Files Fox Mulder Funko Pop Brand New,36.00,4.39,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,40
Funko Pop! 2018 Conan as Ant-Man ANTMAN and WASP 16 Brand New,69.99,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,70
Funko Pop! Animation: Rick & Morty Teacher Rick 439 35590 In stock Brand New,9.98,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,10
Funko Pop! Vinyl - Morty - Blips and Chitz (417) Brand New,12.00,6.57,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,19
Funko Pop Marvel Squirrel Girl Collector Corps Exclusive Brand New,16.50,4.53,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,21
FUNKO POP PEZ Chase Masters Of The Universe Skeletor Trapjaw Faker Merman Lot 10 Brand New,300.00,0,STRIKETHROUGH POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,300
Funko Pop Disney: SNOW WHITE #339 Vinyl Figure w/Protector Case ,12.99,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,13
Disney Little Mermaid Ariel Vinyl Figure Funko Pop! Licensed Item NEW NIB Brand New,10.99,6.13,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,17
Funko Pop! Freddie Mercury #97 FYE Diamond Exclusive Pre-Order Brand New,39.99,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,40
Funko Pop Joe Montana NFL San Francisco SF 49ers! FREE Stacks Hard Case! VAULTED $111.11,111.11,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,111
Funko Pop Anti Venom Glow in the Dark GITD 2018 Box Lunch Exclusive Boxlunch Brand New,49.95,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,50
Funko Pop Star Wars Rogue One K-2S0 Figure Brand New,2.55,5.00,STRIKETHROUGH POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,8
Funko POP! Games: Destiny Crota Chase GITD #241 Target Exclusive NEW Limited Brand New,45.00,8.20,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,53
Funko Pop! LeBron James #53 NBA Los Angeles Lakers Fanatics Purple  Brand New,17.50,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,18
Funko Shop Exclusive LE Funko Pop! Ad Icons: Boo Berry (With Cereal) #35 Brand New,44.00,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,44
Funko Pop SDCC 2017 Conv. Excl #507 Teenage Mutant Ninja Turtles Baxter Stockman Brand New,10.00,5.85,STRIKETHROUGH POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,16
Funko Pop Red Chrome Batman DC Heroes #144 Brand New,39.00,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,39
Unsullied #45 (VAULTED) Game of Thrones - funko pop Brand New,38.00,7.00,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,45
Funko POP- Star Wars Yoda Spirit Boba Fett Prototype & Luke Skywalker Bespin Brand New,36.99,0,STRIKETHROUGH POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,37
Funko Pop! Marvel Bobble-Head Daredevil Masked Vigilante #119 VAULTED    ,14.99,5.50,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,21
FUNKO POP: FIVE NIGHTS AT FREDDY'S THE TWISTED ONE: STANLEY #21 HT EXCLUSIVE ,4.25,4.25,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,8
Funko Pop! Vinyl KFC Colonel Sanders Cane Ad Icons Funko Shop Exclusive PREORDER Brand New,35.00,4.99,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,40
FUNKO POP TV DOCTOR WHO #319 Tenth Doctor Regeneration | Glow in the Dark Brand New,35.00,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,35
Funko POP Exclusive Marvel Thor Ragnarok Gladiator Hulk #249 MILES MORALES #98 Brand New,22.50,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,22
Funko Pop Supernatural Castiel #95 OOB Vaulted Pre-Owned,29.99,0,STRIKETHROUGH POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,30
Funko Pop! Hockey Steve Stamkos #08 Tampa Bay Lightning Brand New,14.99,0,STRIKETHROUGH POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,15
Funko Pop Supernatural Crowley #200 OOB Vaulted Pre-Owned,24.99,0,STRIKETHROUGH POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,25
12 Funko Pop Lot Including Notorious BIG Beetlejuice Strange Ralph Brand New,154.99,13.40,POSITIVE,"Jan 28, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/zGwAAOSw1vxcTWAC/s-l225.jpg,168
Funko Pop Freddy Funko Make A Wish LE 5000 Brand New,33.00,8.00,POSITIVE,"Jan 28, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/ZWgAAOSwmrNcQh-E/s-l225.jpg,41
funko pop ursula diamond Pre-Owned,20.50,4.39,POSITIVE,"Jan 28, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/tQwAAOSwfepcRhQN/s-l225.jpg,24
Funko Pop Ancient Magus Bride Elias CrunchyRoll #345 Hot Topic Figure Box Brand New,12.99,4.53,POSITIVE,"Jan 28, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/oIYAAOSw27lcR209/s-l225.jpg,18
Funko Pop! DISNEY TALESPIN BALOO #441 FLOCKED TARGET EXCLUSIVE Brand New,9.99,0,POSITIVE,"Jan 28, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/0HEAAOSw9g1cTkRw/s-l225.jpg,10
NYCC NOTORIOUS B.I.G. 2018 FUNKO POP! EXCLUSIVE BIGGIE CROWN #82 Brand New,32.00,0,POSITIVE,"Jan 28, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/VToAAOSwH1pcSLcP/s-l225.jpg,32
DC Super Heroes Lex Luthor Legion Of Collectors Funko Pop! Brand New,6.50,7.50,POSITIVE,"Jan 28, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/ixYAAOSw~BRcRhOy/s-l225.jpg,14
Funko Pop! Animation Rick And Morty: Jerry # 302 Vinyl Figure New In Box Brand New,8.88,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,9
**PREORDER w/ SOFT PROTECTOR** Funko Pop! Peep Purple Funko Shop Exclusive Brand New,35.00,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,35
Funko Pop Fortnite Red-Nosed Raider And Crackshot Bundle (Exclusive) Brand New,36.00,7.35,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,43
all might gitd funko pop Brand New,160.00,4.57,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,165
Funko Pop Super Saiyan Vegito AAA Anime Exclusive  Brand New,18.00,4.53,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,23
Funko Pop! Ad Icons Flocked Geoffrey the Giraffe #12 Toys R Us Exclusive Brand New,39.00,8.20,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,47
Funko Pop #14 Rebel Pilot Conan O'Brien TBS SDCC 2018 San Diego Exclusive Brand New,45.98,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,46
X-Files Fox Mulder Funko Pop Brand New,36.00,4.39,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,40
Funko Pop! 2018 Conan as Ant-Man ANTMAN and WASP 16 Brand New,69.99,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,70
Funko Pop! Animation: Rick & Morty Teacher Rick 439 35590 In stock Brand New,9.98,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,10
Funko Pop! Vinyl - Morty - Blips and Chitz (417) Brand New,12.00,6.57,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,19
Funko Pop Marvel Squirrel Girl Collector Corps Exclusive Brand New,16.50,4.53,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,21
FUNKO POP PEZ Chase Masters Of The Universe Skeletor Trapjaw Faker Merman Lot 10 Brand New,300.00,0,STRIKETHROUGH POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,300
Funko Pop Disney: SNOW WHITE #339 Vinyl Figure w/Protector Case ,12.99,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,13
Disney Little Mermaid Ariel Vinyl Figure Funko Pop! Licensed Item NEW NIB Brand New,10.99,6.13,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,17
Funko Pop! Freddie Mercury #97 FYE Diamond Exclusive Pre-Order Brand New,39.99,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,40
Funko Pop Joe Montana NFL San Francisco SF 49ers! FREE Stacks Hard Case! VAULTED $111.11,111.11,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,111
Funko Pop Anti Venom Glow in the Dark GITD 2018 Box Lunch Exclusive Boxlunch Brand New,49.95,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,50
Funko Pop Star Wars Rogue One K-2S0 Figure Brand New,2.55,5.00,STRIKETHROUGH POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,8
Funko POP! Games: Destiny Crota Chase GITD #241 Target Exclusive NEW Limited Brand New,45.00,8.20,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,53
Funko Pop! LeBron James #53 NBA Los Angeles Lakers Fanatics Purple  Brand New,17.50,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,18
Funko Shop Exclusive LE Funko Pop! Ad Icons: Boo Berry (With Cereal) #35 Brand New,44.00,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,44
Funko Pop SDCC 2017 Conv. Excl #507 Teenage Mutant Ninja Turtles Baxter Stockman Brand New,10.00,5.85,STRIKETHROUGH POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,16
Funko Pop Red Chrome Batman DC Heroes #144 Brand New,39.00,0,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,39
Unsullied #45 (VAULTED) Game of Thrones - funko pop Brand New,38.00,7.00,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,45
Funko POP- Star Wars Yoda Spirit Boba Fett Prototype & Luke Skywalker Bespin Brand New,36.99,0,STRIKETHROUGH POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,37
Funko Pop! Marvel Bobble-Head Daredevil Masked Vigilante #119 VAULTED    ,14.99,5.50,POSITIVE,"Jan 28, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,21
